dataset,k,nthreads,name,distance,sparsity,measure,value
PBMC,50,16,SKL_KMplusplus,SQRL2,sparse,time,171.94427585601807
PBMC,50,16,SKL_KMplusplus,SQRL2,sparse,cost,217695488
PBMC,50,16,MC_KMplusplus,SQRL2,sparse,time,2.9104182720184326
PBMC,50,16,MC_KMplusplus,SQRL2,sparse,cost,215140061
PBMC,50,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,10.051564455032349
PBMC,50,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,216663153
PBMC,50,16,MC_KM++,JSD,sparse,time,4.1469573974609375
PBMC,50,16,MC_KM++,JSD,sparse,cost,3465.308870056644
PBMC,50,16,MC_KMLS++,JSD,sparse,time,12.976491689682007
PBMC,50,16,MC_KMLS++,JSD,sparse,cost,3399.1755207702518
PBMC,50,16,MC_KM++,MKL,sparse,time,3.3093531131744385
PBMC,50,16,MC_KM++,MKL,sparse,cost,15360.711620494723
PBMC,50,16,MC_KMLS++,MKL,sparse,time,11.450992584228516
PBMC,50,16,MC_KMLS++,MKL,sparse,cost,16176.691895924509
PBMC,50,16,MC_KM++,HELL,sparse,time,3.0145721435546875
PBMC,50,16,MC_KM++,HELL,sparse,cost,16072.199842288235
PBMC,50,16,MC_KMLS++,HELL,sparse,time,10.233503341674805
PBMC,50,16,MC_KMLS++,HELL,sparse,cost,15967.474658723604
PBMC,50,16,MC_KM++,BATMET,sparse,time,2.63348126411438
PBMC,50,16,MC_KM++,BATMET,sparse,cost,9102.932871948295
PBMC,50,16,MC_KMLS++,BATMET,sparse,time,8.96182656288147
PBMC,50,16,MC_KMLS++,BATMET,sparse,cost,8956.746708128463
PBMC,50,16,MC_KM++,BATDIST,sparse,time,2.6623952388763428
PBMC,50,16,MC_KM++,BATDIST,sparse,cost,8995.030153060656
PBMC,50,16,MC_KMLS++,BATDIST,sparse,time,9.107718467712402
PBMC,50,16,MC_KMLS++,BATDIST,sparse,cost,9136.89904792749
PBMC,50,16,MC_KM++,LLR,sparse,time,3.982462167739868
PBMC,50,16,MC_KM++,LLR,sparse,cost,31642482.3608482
PBMC,50,16,MC_KMLS++,LLR,sparse,time,13.041764974594116
PBMC,50,16,MC_KMLS++,LLR,sparse,cost,30362084.371168584
PBMC,50,16,MC_KM++,RMKL,sparse,time,3.2504196166992188
PBMC,50,16,MC_KM++,RMKL,sparse,cost,18045.269994862378
PBMC,50,16,MC_KMLS++,RMKL,sparse,time,11.248533487319946
PBMC,50,16,MC_KMLS++,RMKL,sparse,cost,15706.265051558614
PBMC,50,16,MC_KM++,UWLLR,sparse,time,3.756279945373535
PBMC,50,16,MC_KM++,UWLLR,sparse,cost,3465.418178739026
PBMC,50,16,MC_KMLS++,UWLLR,sparse,time,13.316854476928711
PBMC,50,16,MC_KMLS++,UWLLR,sparse,cost,3388.9732526186854
PBMC,50,16,SK,SQRL2,sparse,time,22.10320806503296
PBMC,50,16,SK,SQRL2,sparse,cost,1e+308
PBMC,50,16,MC_KMplusplus,SQRL2,dense,time,2.53804612159729
PBMC,50,16,MC_KMplusplus,SQRL2,dense,cost,169737104
PBMC,50,16,MC_KMpp_and_LSpp,SQRL2,dense,time,8.2592134475708
PBMC,50,16,MC_KMplusplusLSpp,SQRL2,dense,cost,162196480.0
PBMC,100,16,SKL_KMplusplus,SQRL2,sparse,time,351.9086802005768
PBMC,100,16,SKL_KMplusplus,SQRL2,sparse,cost,211406560
PBMC,100,16,MC_KMplusplus,SQRL2,sparse,time,5.912714958190918
PBMC,100,16,MC_KMplusplus,SQRL2,sparse,cost,209082045
PBMC,100,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,20.00949454307556
PBMC,100,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,207156012
PBMC,100,16,MC_KM++,JSD,sparse,time,7.617289781570435
PBMC,100,16,MC_KM++,JSD,sparse,cost,3336.846742572263
PBMC,100,16,MC_KMLS++,JSD,sparse,time,25.83222985267639
PBMC,100,16,MC_KMLS++,JSD,sparse,cost,3322.016472708434
PBMC,100,16,MC_KM++,MKL,sparse,time,6.64868426322937
PBMC,100,16,MC_KM++,MKL,sparse,cost,14566.446569532156
PBMC,100,16,MC_KMLS++,MKL,sparse,time,22.139071941375732
PBMC,100,16,MC_KMLS++,MKL,sparse,cost,15160.86144707352
PBMC,100,16,MC_KM++,HELL,sparse,time,5.945358037948608
PBMC,100,16,MC_KM++,HELL,sparse,cost,15995.142759244081
PBMC,100,16,MC_KMLS++,HELL,sparse,time,19.932596921920776
PBMC,100,16,MC_KMLS++,HELL,sparse,cost,15783.861223968066
PBMC,100,16,MC_KM++,BATMET,sparse,time,5.4947288036346436
PBMC,100,16,MC_KM++,BATMET,sparse,cost,8918.120623522871
PBMC,100,16,MC_KMLS++,BATMET,sparse,time,17.833553791046143
PBMC,100,16,MC_KMLS++,BATMET,sparse,cost,8878.633721740116
PBMC,100,16,MC_KM++,BATDIST,sparse,time,5.3136560916900635
PBMC,100,16,MC_KM++,BATDIST,sparse,cost,8877.751771001149
PBMC,100,16,MC_KMLS++,BATDIST,sparse,time,17.2785427570343
PBMC,100,16,MC_KMLS++,BATDIST,sparse,cost,8894.433008185693
PBMC,100,16,MC_KM++,LLR,sparse,time,7.751476287841797
PBMC,100,16,MC_KM++,LLR,sparse,cost,30386392.445182864
PBMC,100,16,MC_KMLS++,LLR,sparse,time,26.163387060165405
PBMC,100,16,MC_KMLS++,LLR,sparse,cost,29743339.332582355
PBMC,100,16,MC_KM++,RMKL,sparse,time,6.600603342056274
PBMC,100,16,MC_KM++,RMKL,sparse,cost,17507.07112507522
PBMC,100,16,MC_KMLS++,RMKL,sparse,time,22.87741470336914
PBMC,100,16,MC_KMLS++,RMKL,sparse,cost,15039.923390239477
PBMC,100,16,MC_KM++,UWLLR,sparse,time,7.877480745315552
PBMC,100,16,MC_KM++,UWLLR,sparse,cost,3363.8315566256642
PBMC,100,16,MC_KMLS++,UWLLR,sparse,time,25.980321168899536
PBMC,100,16,MC_KMLS++,UWLLR,sparse,cost,3283.010190634057
PBMC,100,16,SK,SQRL2,sparse,time,42.061158180236816
PBMC,100,16,SK,SQRL2,sparse,cost,1e+308
PBMC,100,16,MC_KMplusplus,SQRL2,dense,time,5.1148152351379395
PBMC,100,16,MC_KMplusplus,SQRL2,dense,cost,156132576
PBMC,100,16,MC_KMpp_and_LSpp,SQRL2,dense,time,15.054729700088501
PBMC,100,16,MC_KMplusplusLSpp,SQRL2,dense,cost,155113632.0
Cao2m,3,16,SKL_KMplusplus,SQRL2,sparse,time,300.6070668697357
Cao2m,3,16,SKL_KMplusplus,SQRL2,sparse,cost,6780290560
Cao2m,3,16,MC_KMplusplus,SQRL2,sparse,time,5.043298006057739
Cao2m,3,16,MC_KMplusplus,SQRL2,sparse,cost,6872929747
Cao2m,3,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,30.625808000564575
Cao2m,3,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,6303149382
Cao2m,3,16,MC_KM++,JSD,sparse,time,7.06908917427063
Cao2m,3,16,MC_KM++,JSD,sparse,cost,162199.82597587258
Cao2m,3,16,MC_KMLS++,JSD,sparse,time,38.4640793800354
Cao2m,3,16,MC_KMLS++,JSD,sparse,cost,150936.07336865738
Cao2m,3,16,MC_KM++,MKL,sparse,time,5.468784332275391
Cao2m,3,16,MC_KM++,MKL,sparse,cost,764334.1595649868
Cao2m,3,16,MC_KMLS++,MKL,sparse,time,38.0694785118103
Cao2m,3,16,MC_KMLS++,MKL,sparse,cost,653908.1029089987
Cao2m,3,16,MC_KM++,HELL,sparse,time,6.587539911270142
Cao2m,3,16,MC_KM++,HELL,sparse,cost,670169.1329720113
Cao2m,3,16,MC_KMLS++,HELL,sparse,time,33.24493074417114
Cao2m,3,16,MC_KMLS++,HELL,sparse,cost,590349.2632747351
Cao2m,3,16,MC_KM++,BATMET,sparse,time,4.388168811798096
Cao2m,3,16,MC_KM++,BATMET,sparse,cost,411614.7143663425
Cao2m,3,16,MC_KMLS++,BATMET,sparse,time,25.747802734375
Cao2m,3,16,MC_KMLS++,BATMET,sparse,cost,401879.5129755475
Cao2m,3,16,MC_KM++,BATDIST,sparse,time,5.0794456005096436
Cao2m,3,16,MC_KM++,BATDIST,sparse,cost,415976.57007020456
Cao2m,3,16,MC_KMLS++,BATDIST,sparse,time,26.076403617858887
Cao2m,3,16,MC_KMLS++,BATDIST,sparse,cost,404173.03443151014
Cao2m,3,16,MC_KM++,LLR,sparse,time,8.03814148902893
Cao2m,3,16,MC_KM++,LLR,sparse,cost,1116023747.8072238
Cao2m,3,16,MC_KMLS++,LLR,sparse,time,41.65865683555603
Cao2m,3,16,MC_KMLS++,LLR,sparse,cost,966902842.3402731
Cao2m,3,16,MC_KM++,RMKL,sparse,time,6.427218914031982
Cao2m,3,16,MC_KM++,RMKL,sparse,cost,897872.4303884655
Cao2m,3,16,MC_KMLS++,RMKL,sparse,time,36.81994080543518
Cao2m,3,16,MC_KMLS++,RMKL,sparse,cost,890277.6420737058
Cao2m,3,16,MC_KM++,UWLLR,sparse,time,7.976704120635986
Cao2m,3,16,MC_KM++,UWLLR,sparse,cost,172024.9667748101
Cao2m,3,16,MC_KMLS++,UWLLR,sparse,time,33.24091291427612
Cao2m,3,16,MC_KMLS++,UWLLR,sparse,cost,143701.1028607227
Cao2m,3,16,SK,SQRL2,sparse,time,66.65318727493286
Cao2m,3,16,SK,SQRL2,sparse,cost,1e+308
Cao2m,3,16,MC_KMplusplus,SQRL2,dense,time,5.007473707199097
Cao2m,3,16,MC_KMplusplus,SQRL2,dense,cost,5404792320
Cao2m,3,16,MC_KMpp_and_LSpp,SQRL2,dense,time,21.41457176208496
Cao2m,3,16,MC_KMplusplusLSpp,SQRL2,dense,cost,4141528576.0
Cao2m,10,16,SKL_KMplusplus,SQRL2,sparse,time,1028.8847699165344
Cao2m,10,16,SKL_KMplusplus,SQRL2,sparse,cost,5621362176
Cao2m,10,16,MC_KMplusplus,SQRL2,sparse,time,22.348204851150513
Cao2m,10,16,MC_KMplusplus,SQRL2,sparse,cost,6265598994
Cao2m,10,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,79.34231972694397
Cao2m,10,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,6240221683
Cao2m,10,16,MC_KM++,JSD,sparse,time,27.574777841567993
Cao2m,10,16,MC_KM++,JSD,sparse,cost,153569.51429818943
Cao2m,10,16,MC_KMLS++,JSD,sparse,time,95.22123003005981
Cao2m,10,16,MC_KMLS++,JSD,sparse,cost,151017.17895462178
Cao2m,10,16,MC_KM++,MKL,sparse,time,26.185593128204346
Cao2m,10,16,MC_KM++,MKL,sparse,cost,903011.7421298921
Cao2m,10,16,MC_KMLS++,MKL,sparse,time,80.09745740890503
Cao2m,10,16,MC_KMLS++,MKL,sparse,cost,729950.725293383
Cao2m,10,16,MC_KM++,HELL,sparse,time,20.805392742156982
Cao2m,10,16,MC_KM++,HELL,sparse,cost,625113.9499218867
Cao2m,10,16,MC_KMLS++,HELL,sparse,time,77.77335023880005
Cao2m,10,16,MC_KMLS++,HELL,sparse,cost,571075.6861393538
Cao2m,10,16,MC_KM++,BATMET,sparse,time,20.777830123901367
Cao2m,10,16,MC_KM++,BATMET,sparse,cost,394756.75636865495
Cao2m,10,16,MC_KMLS++,BATMET,sparse,time,71.28096532821655
Cao2m,10,16,MC_KMLS++,BATMET,sparse,cost,390533.0612452993
Cao2m,10,16,MC_KM++,BATDIST,sparse,time,17.813782930374146
Cao2m,10,16,MC_KM++,BATDIST,sparse,cost,402277.38454845303
Cao2m,10,16,MC_KMLS++,BATDIST,sparse,time,75.52204513549805
Cao2m,10,16,MC_KMLS++,BATDIST,sparse,cost,397003.79363707383
Cao2m,10,16,MC_KM++,LLR,sparse,time,25.73352074623108
Cao2m,10,16,MC_KM++,LLR,sparse,cost,1057407935.1183195
Cao2m,10,16,MC_KMLS++,LLR,sparse,time,96.5285291671753
Cao2m,10,16,MC_KMLS++,LLR,sparse,cost,944078132.9104505
Cao2m,10,16,MC_KM++,RMKL,sparse,time,24.2531476020813
Cao2m,10,16,MC_KM++,RMKL,sparse,cost,879834.6606413275
Cao2m,10,16,MC_KMLS++,RMKL,sparse,time,82.51603031158447
Cao2m,10,16,MC_KMLS++,RMKL,sparse,cost,641097.6944767833
Cao2m,10,16,MC_KM++,UWLLR,sparse,time,27.599968910217285
Cao2m,10,16,MC_KM++,UWLLR,sparse,cost,150118.3334769979
Cao2m,10,16,MC_KMLS++,UWLLR,sparse,time,99.6322181224823
Cao2m,10,16,MC_KMLS++,UWLLR,sparse,cost,150799.29306077957
Cao2m,10,16,SK,SQRL2,sparse,time,174.84030961990356
Cao2m,10,16,SK,SQRL2,sparse,cost,1e+308
Cao2m,10,16,MC_KMplusplus,SQRL2,dense,time,14.44564151763916
Cao2m,10,16,MC_KMplusplus,SQRL2,dense,cost,3939670272
Cao2m,10,16,MC_KMpp_and_LSpp,SQRL2,dense,time,52.39240002632141
Cao2m,10,16,MC_KMplusplusLSpp,SQRL2,dense,cost,3661682944.0
Cao2m,25,16,SKL_KMplusplus,SQRL2,sparse,time,2686.6285042762756
Cao2m,25,16,SKL_KMplusplus,SQRL2,sparse,cost,4946308608
Cao2m,25,16,MC_KMplusplus,SQRL2,sparse,time,58.25076937675476
Cao2m,25,16,MC_KMplusplus,SQRL2,sparse,cost,5579782071
Cao2m,25,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,181.25592589378357
Cao2m,25,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,5252950845
Cao2m,25,16,MC_KM++,JSD,sparse,time,71.56521368026733
Cao2m,25,16,MC_KM++,JSD,sparse,cost,150710.04496981204
Cao2m,25,16,MC_KMLS++,JSD,sparse,time,212.70170283317566
Cao2m,25,16,MC_KMLS++,JSD,sparse,cost,148639.79219434224
Cao2m,25,16,MC_KM++,MKL,sparse,time,55.895658016204834
Cao2m,25,16,MC_KM++,MKL,sparse,cost,599341.1454449892
Cao2m,25,16,MC_KMLS++,MKL,sparse,time,195.23506116867065
Cao2m,25,16,MC_KMLS++,MKL,sparse,cost,711058.4978030026
Cao2m,25,16,MC_KM++,HELL,sparse,time,49.733580112457275
Cao2m,25,16,MC_KM++,HELL,sparse,cost,587653.0680321978
Cao2m,25,16,MC_KMLS++,HELL,sparse,time,175.8836953639984
Cao2m,25,16,MC_KMLS++,HELL,sparse,cost,572901.946899925
Cao2m,25,16,MC_KM++,BATMET,sparse,time,48.40804719924927
Cao2m,25,16,MC_KM++,BATMET,sparse,cost,384861.11237843527
Cao2m,25,16,MC_KMLS++,BATMET,sparse,time,157.41151022911072
Cao2m,25,16,MC_KMLS++,BATMET,sparse,cost,382431.5855736001
Cao2m,25,16,MC_KM++,BATDIST,sparse,time,49.82497978210449
Cao2m,25,16,MC_KM++,BATDIST,sparse,cost,382359.93723904964
Cao2m,25,16,MC_KMLS++,BATDIST,sparse,time,162.03159022331238
Cao2m,25,16,MC_KMLS++,BATDIST,sparse,cost,382534.3677594742
Cao2m,25,16,MC_KM++,LLR,sparse,time,73.04052901268005
Cao2m,25,16,MC_KM++,LLR,sparse,cost,945043650.3507016
Cao2m,25,16,MC_KMLS++,LLR,sparse,time,231.1152787208557
Cao2m,25,16,MC_KMLS++,LLR,sparse,cost,928095189.4469806
Cao2m,25,16,MC_KM++,RMKL,sparse,time,58.8808650970459
Cao2m,25,16,MC_KM++,RMKL,sparse,cost,878396.4085945934
Cao2m,25,16,MC_KMLS++,RMKL,sparse,time,192.39630699157715
Cao2m,25,16,MC_KMLS++,RMKL,sparse,cost,608774.1855628192
Cao2m,25,16,MC_KM++,UWLLR,sparse,time,65.04374885559082
Cao2m,25,16,MC_KM++,UWLLR,sparse,cost,142840.6068599671
Cao2m,25,16,MC_KMLS++,UWLLR,sparse,time,238.61561751365662
Cao2m,25,16,MC_KMLS++,UWLLR,sparse,cost,143086.62455125526
Cao2m,25,16,SK,SQRL2,sparse,time,405.08451628685
Cao2m,25,16,SK,SQRL2,sparse,cost,1e+308
Cao2m,25,16,MC_KMplusplus,SQRL2,dense,time,35.40261960029602
Cao2m,25,16,MC_KMplusplus,SQRL2,dense,cost,3206917376
Cao2m,25,16,MC_KMpp_and_LSpp,SQRL2,dense,time,114.80482482910156
Cao2m,25,16,MC_KMplusplusLSpp,SQRL2,dense,cost,3038439424.0
Cao2m,50,16,SKL_KMplusplus,SQRL2,sparse,time,5472.698928117752
Cao2m,50,16,SKL_KMplusplus,SQRL2,sparse,cost,5013758976
Cao2m,50,16,MC_KMplusplus,SQRL2,sparse,time,111.8174376487732
Cao2m,50,16,MC_KMplusplus,SQRL2,sparse,cost,4884083098
Cao2m,50,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,328.3947217464447
Cao2m,50,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,4891024940
Cao2m,50,16,MC_KM++,JSD,sparse,time,130.30888676643372
Cao2m,50,16,MC_KM++,JSD,sparse,cost,150268.7260173671
Cao2m,50,16,MC_KMLS++,JSD,sparse,time,426.1671106815338
Cao2m,50,16,MC_KMLS++,JSD,sparse,cost,145934.95505109616
Cao2m,50,16,MC_KM++,MKL,sparse,time,115.98674988746643
Cao2m,50,16,MC_KM++,MKL,sparse,cost,590886.918961972
Cao2m,50,16,MC_KMLS++,MKL,sparse,time,356.77836179733276
Cao2m,50,16,MC_KMLS++,MKL,sparse,cost,614898.7518038899
Cao2m,50,16,MC_KM++,HELL,sparse,time,103.86900401115417
Cao2m,50,16,MC_KM++,HELL,sparse,cost,568478.7638203269
Cao2m,50,16,MC_KMLS++,HELL,sparse,time,318.57537841796875
Cao2m,50,16,MC_KMLS++,HELL,sparse,cost,569160.0885774577
Cao2m,50,16,MC_KM++,BATMET,sparse,time,95.4809262752533
Cao2m,50,16,MC_KM++,BATMET,sparse,cost,379603.573929871
Cao2m,50,16,MC_KMLS++,BATMET,sparse,time,293.28419494628906
Cao2m,50,16,MC_KMLS++,BATMET,sparse,cost,378814.5410059977
Cao2m,50,16,MC_KM++,BATDIST,sparse,time,97.09314465522766
Cao2m,50,16,MC_KM++,BATDIST,sparse,cost,378885.0055813048
Cao2m,50,16,MC_KMLS++,BATDIST,sparse,time,296.7338619232178
Cao2m,50,16,MC_KMLS++,BATDIST,sparse,cost,376521.4313128141
Cao2m,50,16,MC_KM++,LLR,sparse,time,142.53499460220337
Cao2m,50,16,MC_KM++,LLR,sparse,cost,975482165.4152147
Cao2m,50,16,MC_KMLS++,LLR,sparse,time,442.0243079662323
Cao2m,50,16,MC_KMLS++,LLR,sparse,cost,959855561.6705115
Cao2m,50,16,MC_KM++,RMKL,sparse,time,118.38347387313843
Cao2m,50,16,MC_KM++,RMKL,sparse,cost,866377.2174956799
Cao2m,50,16,MC_KMLS++,RMKL,sparse,time,365.89570212364197
Cao2m,50,16,MC_KMLS++,RMKL,sparse,cost,606725.33219859
Cao2m,50,16,MC_KM++,UWLLR,sparse,time,134.5263683795929
Cao2m,50,16,MC_KM++,UWLLR,sparse,cost,143906.46906437166
Cao2m,50,16,MC_KMLS++,UWLLR,sparse,time,434.2688663005829
Cao2m,50,16,MC_KMLS++,UWLLR,sparse,cost,145142.2377350591
Cao2m,50,16,SK,SQRL2,sparse,time,710.9802422523499
Cao2m,50,16,SK,SQRL2,sparse,cost,1e+308
Cao2m,50,16,MC_KMplusplus,SQRL2,dense,time,70.75260138511658
Cao2m,50,16,MC_KMplusplus,SQRL2,dense,cost,2957368832
Cao2m,50,16,MC_KMpp_and_LSpp,SQRL2,dense,time,223.4263575077057
Cao2m,50,16,MC_KMplusplusLSpp,SQRL2,dense,cost,2771324928.0
Cao2m,100,16,SKL_KMplusplus,SQRL2,sparse,time,12731.576379537582
Cao2m,100,16,SKL_KMplusplus,SQRL2,sparse,cost,4793065984
Cao2m,100,16,MC_KMplusplus,SQRL2,sparse,time,213.57467222213745
Cao2m,100,16,MC_KMplusplus,SQRL2,sparse,cost,4721621774
Cao2m,100,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,661.2089328765869
Cao2m,100,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,4575495876
Cao2m,100,16,MC_KM++,JSD,sparse,time,263.29473304748535
Cao2m,100,16,MC_KM++,JSD,sparse,cost,148720.42888225056
Cao2m,100,16,MC_KMLS++,JSD,sparse,time,839.2474460601807
Cao2m,100,16,MC_KMLS++,JSD,sparse,cost,145388.69429075718
Cao2m,100,16,MC_KM++,MKL,sparse,time,227.64680242538452
Cao2m,100,16,MC_KM++,MKL,sparse,cost,585843.8534880728
Cao2m,100,16,MC_KMLS++,MKL,sparse,time,726.2151815891266
Cao2m,100,16,MC_KMLS++,MKL,sparse,cost,613294.729193002
Cao2m,100,16,MC_KM++,HELL,sparse,time,204.86097526550293
Cao2m,100,16,MC_KM++,HELL,sparse,cost,566127.648196658
Cao2m,100,16,MC_KMLS++,HELL,sparse,time,623.423983335495
Cao2m,100,16,MC_KMLS++,HELL,sparse,cost,561391.0681223661
Cao2m,100,16,MC_KM++,BATMET,sparse,time,184.62950372695923
Cao2m,100,16,MC_KM++,BATMET,sparse,cost,374458.8820132979
Cao2m,100,16,MC_KMLS++,BATMET,sparse,time,579.8407776355743
Cao2m,100,16,MC_KMLS++,BATMET,sparse,cost,372852.19321719476
Cao2m,100,16,MC_KM++,BATDIST,sparse,time,196.90661096572876
Cao2m,100,16,MC_KM++,BATDIST,sparse,cost,375724.83919965127
Cao2m,100,16,MC_KMLS++,BATDIST,sparse,time,572.2666103839874
Cao2m,100,16,MC_KMLS++,BATDIST,sparse,cost,374267.51158219366
Cao2m,100,16,MC_KM++,LLR,sparse,time,272.34143257141113
Cao2m,100,16,MC_KM++,LLR,sparse,cost,934180283.1023161
Cao2m,100,16,MC_KMLS++,LLR,sparse,time,849.5859186649323
Cao2m,100,16,MC_KMLS++,LLR,sparse,cost,912421095.8181512
Cao2m,100,16,MC_KM++,RMKL,sparse,time,239.55419778823853
Cao2m,100,16,MC_KM++,RMKL,sparse,cost,848675.6287572831
Cao2m,100,16,MC_KMLS++,RMKL,sparse,time,908.4648320674896
Cao2m,100,16,MC_KMLS++,RMKL,sparse,cost,601681.6743407324
Cao2m,100,16,MC_KM++,UWLLR,sparse,time,346.7844202518463
Cao2m,100,16,MC_KM++,UWLLR,sparse,cost,144906.62578807212
Cao2m,100,16,MC_KMLS++,UWLLR,sparse,time,1022.7254953384399
Cao2m,100,16,MC_KMLS++,UWLLR,sparse,cost,138974.42700314708
Cao2m,100,16,SK,SQRL2,sparse,time,1923.855117559433
Cao2m,100,16,SK,SQRL2,sparse,cost,1e+308
Cao2m,100,16,MC_KMplusplus,SQRL2,dense,time,146.52021598815918
Cao2m,100,16,MC_KMplusplus,SQRL2,dense,cost,2590964736
Cao2m,100,16,MC_KMpp_and_LSpp,SQRL2,dense,time,437.74345088005066
Cao2m,100,16,MC_KMplusplusLSpp,SQRL2,dense,cost,2524342784.0
Cao4m,3,16,SKL_KMplusplus,SQRL2,sparse,time,1290.5871489048004
Cao4m,3,16,SKL_KMplusplus,SQRL2,sparse,cost,29251473408
Cao4m,3,16,MC_KMplusplus,SQRL2,sparse,time,15.207473993301392
Cao4m,3,16,MC_KMplusplus,SQRL2,sparse,cost,28697822731
Cao4m,3,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,81.84099817276001
Cao4m,3,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,24966425073
Cao4m,3,16,MC_KM++,JSD,sparse,time,17.086880922317505
Cao4m,3,16,MC_KM++,JSD,sparse,cost,180511.7677198723
Cao4m,3,16,MC_KMLS++,JSD,sparse,time,98.7078366279602
Cao4m,3,16,MC_KMLS++,JSD,sparse,cost,179296.15161868744
Cao4m,3,16,MC_KM++,MKL,sparse,time,13.999553442001343
Cao4m,3,16,MC_KM++,MKL,sparse,cost,921942.1102336086
Cao4m,3,16,MC_KMLS++,MKL,sparse,time,80.30603671073914
Cao4m,3,16,MC_KMLS++,MKL,sparse,cost,868084.3102343213
Cao4m,3,16,MC_KM++,HELL,sparse,time,12.987459182739258
Cao4m,3,16,MC_KM++,HELL,sparse,cost,938810.0659771105
Cao4m,3,16,MC_KMLS++,HELL,sparse,time,66.31726813316345
Cao4m,3,16,MC_KMLS++,HELL,sparse,cost,858213.3769490231
Cao4m,3,16,MC_KM++,BATMET,sparse,time,12.61139988899231
Cao4m,3,16,MC_KM++,BATMET,sparse,cost,510541.1030224966
Cao4m,3,16,MC_KMLS++,BATMET,sparse,time,67.39713978767395
Cao4m,3,16,MC_KMLS++,BATMET,sparse,cost,447256.9606028013
Cao4m,3,16,MC_KM++,BATDIST,sparse,time,10.939777851104736
Cao4m,3,16,MC_KM++,BATDIST,sparse,cost,459552.65061865875
Cao4m,3,16,MC_KMLS++,BATDIST,sparse,time,67.80863571166992
Cao4m,3,16,MC_KMLS++,BATDIST,sparse,cost,449704.3424698124
Cao4m,3,16,MC_KM++,LLR,sparse,time,15.431271314620972
Cao4m,3,16,MC_KM++,LLR,sparse,cost,2414773332.722313
Cao4m,3,16,MC_KMLS++,LLR,sparse,time,103.22826361656189
Cao4m,3,16,MC_KMLS++,LLR,sparse,cost,2473209391.328567
Cao4m,3,16,MC_KM++,RMKL,sparse,time,17.3490252494812
Cao4m,3,16,MC_KM++,RMKL,sparse,cost,1200690.9475913346
Cao4m,3,16,MC_KMLS++,RMKL,sparse,time,72.76191997528076
Cao4m,3,16,MC_KMLS++,RMKL,sparse,cost,825169.764357999
Cao4m,3,16,MC_KM++,UWLLR,sparse,time,17.713319778442383
Cao4m,3,16,MC_KM++,UWLLR,sparse,cost,201252.05206320435
Cao4m,3,16,MC_KMLS++,UWLLR,sparse,time,80.95019578933716
Cao4m,3,16,MC_KMLS++,UWLLR,sparse,cost,170743.95725203678
Cao4m,3,16,SK,SQRL2,sparse,time,160.22559762001038
Cao4m,3,16,SK,SQRL2,sparse,cost,1e+308
Cao4m,3,16,MC_KMplusplus,SQRL2,dense,time,11.469244718551636
Cao4m,3,16,MC_KMplusplus,SQRL2,dense,cost,22546167808
Cao4m,3,16,MC_KMpp_and_LSpp,SQRL2,dense,time,47.087130308151245
Cao4m,3,16,MC_KMplusplusLSpp,SQRL2,dense,cost,19686365184.0
Cao4m,10,16,SKL_KMplusplus,SQRL2,sparse,time,4471.187046051025
Cao4m,10,16,SKL_KMplusplus,SQRL2,sparse,cost,24218275840
Cao4m,10,16,MC_KMplusplus,SQRL2,sparse,time,64.35464835166931
Cao4m,10,16,MC_KMplusplus,SQRL2,sparse,cost,21868254134
Cao4m,10,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,215.02670001983643
Cao4m,10,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,21183089404
Cao4m,10,16,MC_KM++,JSD,sparse,time,57.29305982589722
Cao4m,10,16,MC_KM++,JSD,sparse,cost,167780.68091064878
Cao4m,10,16,MC_KMLS++,JSD,sparse,time,218.3263337612152
Cao4m,10,16,MC_KMLS++,JSD,sparse,cost,164125.42985669523
Cao4m,10,16,MC_KM++,MKL,sparse,time,51.57000470161438
Cao4m,10,16,MC_KM++,MKL,sparse,cost,747227.1619627252
Cao4m,10,16,MC_KMLS++,MKL,sparse,time,187.05965304374695
Cao4m,10,16,MC_KMLS++,MKL,sparse,cost,715130.3436556421
Cao4m,10,16,MC_KM++,HELL,sparse,time,42.20209741592407
Cao4m,10,16,MC_KM++,HELL,sparse,cost,849134.2825422866
Cao4m,10,16,MC_KMLS++,HELL,sparse,time,164.09389925003052
Cao4m,10,16,MC_KMLS++,HELL,sparse,cost,843008.8462189329
Cao4m,10,16,MC_KM++,BATMET,sparse,time,44.645480155944824
